unix,date,symbol,open,high,low,close,vwap,Volume ETH,Volume USD,tradecount
1542139200.0,2018-11-13 08-PM,ETH/USD,203.85,204.54,203.78,204.45,204.45,979.96,200075.93,NULL
1542135600.0,2018-11-13 07-PM,ETH/USD,203.1,204.47,203.06,203.85,203.85,4709.11,958893.93,NULL
1542132000.0,2018-11-13 06-PM,ETH/USD,206.21,206.26,202.61,203.1,203.1,5720.95,1168854.3,NULL
1542128400.0,2018-11-13 05-PM,ETH/USD,207.29,207.39,206.18,206.21,206.21,1645.32,340342.86,NULL
1542124800.0,2018-11-13 04-PM,ETH/USD,206.25,207.34,206.2,207.29,207.29,1805.14,373101.86,NULL
1542121200.0,2018-11-13 03-PM,ETH/USD,206.13,206.67,205.56,206.25,206.25,784.04,161648.72,NULL
1542117600.0,2018-11-13 02-PM,ETH/USD,205.79,206.3,204.71,206.13,206.13,843.95,173460.31,NULL
1542114000.0,2018-11-13 01-PM,ETH/USD,206.32,206.47,205.5,205.79,205.79,501.95,103395.32,NULL
1542110400.0,2018-11-13 12-PM,ETH/USD,206.28,206.58,205.88,206.32,206.32,1255.25,258929.92,NULL
1542106800.0,2018-11-13 11-AM,ETH/USD,205.61,206.81,205.57,206.28,206.28,1500.08,309421.62,NULL
1542103200.0,2018-11-13 10-AM,ETH/USD,205.31,205.66,205.29,205.61,205.61,557.89,114674.23,NULL
1542099600.0,2018-11-13 09-AM,ETH/USD,205.07,205.57,204.4,205.31,205.31,1859.91,380728.72,NULL
1542096000.0,2018-11-13 08-AM,ETH/USD,206.43,206.6,204.23,205.07,205.07,2281.54,468843.44,NULL
1542092400.0,2018-11-13 07-AM,ETH/USD,206.41,206.6,205.69,206.43,206.43,928.42,191446.08,NULL
1542088800.0,2018-11-13 06-AM,ETH/USD,206.97,207.29,206.3,206.41,206.41,2383.54,492558.95,NULL
1542085200.0,2018-11-13 05-AM,ETH/USD,206.91,206.99,206.7,206.97,206.97,339.48,70213.86,NULL
1542081600.0,2018-11-13 04-AM,ETH/USD,206.86,207.39,206.8,206.91,206.91,381.77,79023.08,NULL
1542078000.0,2018-11-13 03-AM,ETH/USD,206.81,207.5,206.75,206.86,206.86,746.59,154646.1,NULL
1542074400.0,2018-11-13 02-AM,ETH/USD,206.62,207.32,204.97,206.81,206.81,5315.31,1094314.03,NULL
1542070800.0,2018-11-13 01-AM,ETH/USD,207.83,208.06,205.19,206.62,206.62,2452.19,505922.57,NULL
1542067200.0,2018-11-13 12-AM,ETH/USD,208.64,208.64,207.79,207.83,207.83,341.15,71002.95,NULL
1542063600.0,2018-11-12 11-PM,ETH/USD,208,208.86,207.32,208.64,208.64,1115.1,231787.15,NULL
1542060000.0,2018-11-12 10-PM,ETH/USD,207.98,208,206.81,208,208,2077.2,430654.85,NULL
1542056400.0,2018-11-12 09-PM,ETH/USD,208.49,208.6,207.75,207.98,207.98,1674.26,348799.77,NULL
1542052800.0,2018-11-12 08-PM,ETH/USD,208.86,208.88,208.49,208.49,208.49,1088.58,227089.06,NULL
1542049200.0,2018-11-12 07-PM,ETH/USD,208.35,209.04,207.98,208.86,208.86,717.7,149525.51,NULL
1542045600.0,2018-11-12 06-PM,ETH/USD,208.75,208.98,208,208.35,208.35,2193.76,457417.3,NULL
1542042000.0,2018-11-12 05-PM,ETH/USD,209.36,209.36,208.46,208.75,208.75,694.51,145100.82,NULL
1542038400.0,2018-11-12 04-PM,ETH/USD,210,210,209.18,209.36,209.36,733.71,153857.42,NULL
1542034800.0,2018-11-12 03-PM,ETH/USD,210.64,210.8,209.89,210,210,409.11,85961.42,NULL
1542031200.0,2018-11-12 02-PM,ETH/USD,210.01,210.79,209.7,210.64,210.64,878.44,184747.59,NULL
1542027600.0,2018-11-12 01-PM,ETH/USD,210.52,210.52,209.88,210.01,210.01,452.92,95205.32,NULL
1542024000.0,2018-11-12 12-PM,ETH/USD,209.65,210.75,209.65,210.52,210.52,391.33,82341.07,NULL
1542020400.0,2018-11-12 11-AM,ETH/USD,209.5,209.9,209.29,209.65,209.65,816.42,171053.22,NULL
1542016800.0,2018-11-12 10-AM,ETH/USD,209.53,209.67,209.38,209.5,209.5,1402.05,293678.31,NULL
1542013200.0,2018-11-12 09-AM,ETH/USD,209.58,209.61,209.23,209.53,209.53,219.14,45891.96,NULL
1542009600.0,2018-11-12 08-AM,ETH/USD,208.53,209.58,208.12,209.58,209.58,1343.57,280361.54,NULL
1542006000.0,2018-11-12 07-AM,ETH/USD,209.05,209.16,208.52,208.53,208.53,425.31,88832.15,NULL
1542002400.0,2018-11-12 06-AM,ETH/USD,209.79,210.04,208.88,209.05,209.05,691.51,144852.85,NULL
1541998800.0,2018-11-12 05-AM,ETH/USD,210.1,210.1,209.79,209.79,209.79,247.65,51972.79,NULL
1541995200.0,2018-11-12 04-AM,ETH/USD,210.02,210.1,209.86,210.1,210.1,222.96,46805.54,NULL
1541991600.0,2018-11-12 03-AM,ETH/USD,210.88,210.93,210.02,210.02,210.02,1904.73,400721.98,NULL
1541988000.0,2018-11-12 02-AM,ETH/USD,210.62,210.88,210.41,210.88,210.88,268.84,56601.71,NULL
1541984400.0,2018-11-12 01-AM,ETH/USD,210.89,210.96,210.37,210.62,210.62,324.29,68272.25,NULL
1541980800.0,2018-11-12 12-AM,ETH/USD,209.79,210.98,209.7,210.89,210.89,1731.8,364779.83,NULL
1541977200.0,2018-11-11 11-PM,ETH/USD,207.71,210.43,207.71,209.79,209.79,9234.94,1933716.57,NULL
1541973600.0,2018-11-11 10-PM,ETH/USD,208.12,208.12,207.58,207.71,207.71,393.0,81618.35,NULL
1541970000.0,2018-11-11 09-PM,ETH/USD,208.52,208.52,207.92,208.12,208.12,220.69,45935.76,NULL
1541966400.0,2018-11-11 08-PM,ETH/USD,208.47,208.93,208.02,208.52,208.52,248.33,51795.05,NULL
1541962800.0,2018-11-11 07-PM,ETH/USD,208.07,208.82,207.94,208.47,208.47,3326.19,693042.25,NULL
1541959200.0,2018-11-11 06-PM,ETH/USD,207.52,208.07,207.2,208.07,208.07,245.31,50919.49,NULL
1541955600.0,2018-11-11 05-PM,ETH/USD,207.78,208.07,207.21,207.52,207.52,953.03,198017.03,NULL
1541952000.0,2018-11-11 04-PM,ETH/USD,207.9,208.08,205.2,207.78,207.78,4815.98,995184.42,NULL
1541948400.0,2018-11-11 03-PM,ETH/USD,209.62,209.64,207.13,207.9,207.9,2695.73,560823.08,NULL
1541944800.0,2018-11-11 02-PM,ETH/USD,209.36,209.71,209.12,209.62,209.62,454.4,95146.14,NULL
1541941200.0,2018-11-11 01-PM,ETH/USD,209.99,210.04,208.91,209.36,209.36,964.98,201933.03,NULL
1541937600.0,2018-11-11 12-PM,ETH/USD,209.98,210.23,209.52,209.99,209.99,552.03,115800.32,NULL
1541934000.0,2018-11-11 11-AM,ETH/USD,210.21,210.45,209.93,209.98,209.98,67.28,14137.79,NULL
1541930400.0,2018-11-11 10-AM,ETH/USD,210.56,210.67,210.15,210.21,210.21,333.2,70077.85,NULL
1541926800.0,2018-11-11 09-AM,ETH/USD,210.84,211.09,210.4,210.56,210.56,86.91,18323.32,NULL
1541923200.0,2018-11-11 08-AM,ETH/USD,210.35,211.18,210.35,210.84,210.84,416.8,87816.33,NULL
1541919600.0,2018-11-11 07-AM,ETH/USD,210.29,210.54,210.06,210.35,210.35,551.45,115960.8,NULL
1541916000.0,2018-11-11 06-AM,ETH/USD,209.64,210.31,209.64,210.29,210.29,144.45,30339.53,NULL
1541912400.0,2018-11-11 05-AM,ETH/USD,210.03,210.24,209.63,209.64,209.64,428.57,89990.51,NULL
1541908800.0,2018-11-11 04-AM,ETH/USD,210.06,210.29,209.96,210.03,210.03,149.62,31441.02,NULL
1541905200.0,2018-11-11 03-AM,ETH/USD,210.46,210.55,209.18,210.06,210.06,1463.08,306956.76,NULL
1541901600.0,2018-11-11 02-AM,ETH/USD,211.42,211.44,210.11,210.46,210.46,566.36,119483.81,NULL
1541898000.0,2018-11-11 01-AM,ETH/USD,211,211.42,211,211.42,211.42,1155.08,244035.79,NULL
1541894400.0,2018-11-11 12-AM,ETH/USD,210.21,211.02,210.02,211,211,1053.21,221804.03,NULL
1541890800.0,2018-11-10 11-PM,ETH/USD,211.47,211.7,210.19,210.21,210.21,1285.58,271040.64,NULL
1541887200.0,2018-11-10 10-PM,ETH/USD,211.87,211.97,211.04,211.47,211.47,939.68,198587.84,NULL
1541883600.0,2018-11-10 09-PM,ETH/USD,211.7,212.26,211.59,211.87,211.87,179.56,38062.64,NULL
1541880000.0,2018-11-10 08-PM,ETH/USD,211.38,211.85,211.37,211.7,211.7,532.12,112650.45,NULL
1541876400.0,2018-11-10 07-PM,ETH/USD,211.62,211.8,211.21,211.38,211.38,737.94,156021.52,NULL
1541872800.0,2018-11-10 06-PM,ETH/USD,211.88,212.19,211.47,211.62,211.62,374.36,79318.63,NULL
1541869200.0,2018-11-10 05-PM,ETH/USD,212.01,213.5,211.61,211.88,211.88,2550.58,541646.51,NULL
1541865600.0,2018-11-10 04-PM,ETH/USD,211.1,212.2,211.01,212.01,212.01,860.53,182307.65,NULL
1541862000.0,2018-11-10 03-PM,ETH/USD,211.12,211.33,210.92,211.1,211.1,850.5,179554.78,NULL
1541858400.0,2018-11-10 02-PM,ETH/USD,210.98,211.34,210.68,211.12,211.12,373.72,78889.87,NULL
1541854800.0,2018-11-10 01-PM,ETH/USD,211.54,212.28,210.98,210.98,210.98,894.68,189548.36,NULL
1541851200.0,2018-11-10 12-PM,ETH/USD,210.05,211.75,210,211.54,211.54,3346.95,706124.6,NULL
1541847600.0,2018-11-10 11-AM,ETH/USD,208.98,210.06,208.98,210.05,210.05,342.91,71886.02,NULL
1541844000.0,2018-11-10 10-AM,ETH/USD,209.56,209.7,208.91,208.98,208.98,199.06,41645.94,NULL
1541840400.0,2018-11-10 09-AM,ETH/USD,209.46,209.8,209.46,209.56,209.56,186.83,39160.25,NULL
1541836800.0,2018-11-10 08-AM,ETH/USD,209.73,210.19,209.43,209.46,209.46,474.11,99557.92,NULL
1541833200.0,2018-11-10 07-AM,ETH/USD,209.58,209.96,209.5,209.73,209.73,138.53,29053.18,NULL
1541829600.0,2018-11-10 06-AM,ETH/USD,210.22,210.55,209.58,209.58,209.58,455.81,95699.31,NULL
1541826000.0,2018-11-10 05-AM,ETH/USD,210.17,210.39,209.84,210.22,210.22,198.86,41773.53,NULL
1541822400.0,2018-11-10 04-AM,ETH/USD,208.66,210.82,208.66,210.17,210.17,1513.56,318044.5,NULL
1541818800.0,2018-11-10 03-AM,ETH/USD,208.64,208.83,208.53,208.66,208.66,197.58,41233.32,NULL
1541815200.0,2018-11-10 02-AM,ETH/USD,209.12,209.13,208.38,208.64,208.64,679.46,141923.85,NULL
1541811600.0,2018-11-10 01-AM,ETH/USD,208.13,209.3,208.09,209.12,209.12,1009.32,210423.53,NULL
1541808000.0,2018-11-10 12-AM,ETH/USD,207.9,208.42,207.7,208.13,208.13,625.11,130147.5,NULL
1541804400.0,2018-11-09 11-PM,ETH/USD,207.74,208.57,207.63,207.9,207.9,1314.04,273412.69,NULL
1541800800.0,2018-11-09 10-PM,ETH/USD,207.86,208.06,207.27,207.74,207.74,618.42,128465.19,NULL
1541797200.0,2018-11-09 09-PM,ETH/USD,207.93,208.53,206.21,207.86,207.86,2145.12,444557.13,NULL
1541793600.0,2018-11-09 08-PM,ETH/USD,208.1,208.58,207.46,207.93,207.93,302.05,62839.23,NULL
1541790000.0,2018-11-09 07-PM,ETH/USD,207.79,208.2,207.32,208.1,208.1,972.11,201925.01,NULL
1541786400.0,2018-11-09 06-PM,ETH/USD,208.23,208.61,207.18,207.79,207.79,2000.58,415473.07,NULL
1541782800.0,2018-11-09 05-PM,ETH/USD,208.74,208.74,208.16,208.23,208.23,365.6,76219.42,NULL
1541779200.0,2018-11-09 04-PM,ETH/USD,208.49,209.03,208.18,208.74,208.74,1564.39,326005.69,NULL
1541775600.0,2018-11-09 03-PM,ETH/USD,208.39,208.67,208.31,208.49,208.49,392.61,81835.75,NULL
1541772000.0,2018-11-09 02-PM,ETH/USD,209.5,209.73,207.5,208.39,208.39,1420.62,296595.33,NULL
1541768400.0,2018-11-09 01-PM,ETH/USD,209.69,209.69,207.25,209.5,209.5,4473.22,933232.78,NULL
1541764800.0,2018-11-09 12-PM,ETH/USD,209.06,209.87,209.06,209.69,209.69,1066.26,223619.66,NULL
1541761200.0,2018-11-09 11-AM,ETH/USD,209.3,209.65,209.05,209.06,209.06,1482.01,310240.44,NULL
1541757600.0,2018-11-09 10-AM,ETH/USD,209.01,209.44,208.64,209.3,209.3,1432.11,299408.68,NULL
1541754000.0,2018-11-09 09-AM,ETH/USD,211.1,211.1,208.3,209.01,209.01,11533.78,2413526.63,NULL
1541750400.0,2018-11-09 08-AM,ETH/USD,211.49,212.31,211.08,211.1,211.1,4269.11,902997.58,NULL
1541746800.0,2018-11-09 07-AM,ETH/USD,211.47,211.74,211.4,211.49,211.49,441.67,93397.14,NULL
1541743200.0,2018-11-09 06-AM,ETH/USD,211.55,211.89,211.4,211.47,211.47,244.73,51769.46,NULL
1541739600.0,2018-11-09 05-AM,ETH/USD,211.42,211.72,211.4,211.55,211.55,587.96,124325.35,NULL
1541736000.0,2018-11-09 04-AM,ETH/USD,211.48,212.01,211.4,211.42,211.42,500.45,105900.65,NULL
1541732400.0,2018-11-09 03-AM,ETH/USD,210.59,211.48,210.4,211.48,211.48,440.27,92833.1,NULL
1541728800.0,2018-11-09 02-AM,ETH/USD,211.11,211.49,210.59,210.59,210.59,206.66,43636.51,NULL
1541725200.0,2018-11-09 01-AM,ETH/USD,210.98,211.14,210.55,211.11,211.11,382.14,80595.18,NULL
1541721600.0,2018-11-09 12-AM,ETH/USD,210.1,211.6,210.1,210.98,210.98,1889.32,398667.39,NULL
1541718000.0,2018-11-08 11-PM,ETH/USD,211.53,211.69,209.97,210.1,210.1,2787.91,587135.68,NULL
1541714400.0,2018-11-08 10-PM,ETH/USD,212.44,212.8,211.01,211.53,211.53,1132.02,240164.94,NULL
1541710800.0,2018-11-08 09-PM,ETH/USD,212.64,213.39,212.32,212.44,212.44,674.42,143487.09,NULL
1541707200.0,2018-11-08 08-PM,ETH/USD,211.89,213.62,211.88,212.64,212.64,1598.78,340558.38,NULL
1541703600.0,2018-11-08 07-PM,ETH/USD,211.29,212.23,211.29,211.89,211.89,530.22,112262.04,NULL
1541700000.0,2018-11-08 06-PM,ETH/USD,211.87,212.2,211.29,211.29,211.29,193.89,41081.71,NULL
1541696400.0,2018-11-08 05-PM,ETH/USD,212.15,212.39,210.94,211.87,211.87,1581.96,334678.75,NULL
1541692800.0,2018-11-08 04-PM,ETH/USD,212.57,212.69,210.45,212.15,212.15,3663.22,774759.66,NULL
1541689200.0,2018-11-08 03-PM,ETH/USD,215.05,215.15,212.53,212.57,212.57,1109.44,236922.74,NULL
1541685600.0,2018-11-08 02-PM,ETH/USD,214.7,215.15,214.24,215.05,215.05,428.39,92029.2,NULL
1541682000.0,2018-11-08 01-PM,ETH/USD,214.22,215.72,214.22,214.7,214.7,1526.15,328229.82,NULL
1541678400.0,2018-11-08 12-PM,ETH/USD,213.17,214.69,213.16,214.22,214.22,971.26,207599.2,NULL
1541674800.0,2018-11-08 11-AM,ETH/USD,213.94,214.08,213.11,213.17,213.17,196.98,42090.26,NULL
1541671200.0,2018-11-08 10-AM,ETH/USD,213.1,214.2,213.08,213.94,213.94,2301.36,492432.33,NULL
1541667600.0,2018-11-08 09-AM,ETH/USD,213.3,213.3,212.85,213.1,213.1,634.55,135179.63,NULL
1541664000.0,2018-11-08 08-AM,ETH/USD,213.21,214.12,213.11,213.3,213.3,924.29,197478.29,NULL
1541660400.0,2018-11-08 07-AM,ETH/USD,212.24,213.21,212.22,213.21,213.21,571.66,121652.14,NULL
1541656800.0,2018-11-08 06-AM,ETH/USD,212.96,213.38,212.08,212.24,212.24,1541.31,327932.18,NULL
1541653200.0,2018-11-08 05-AM,ETH/USD,213.76,214.15,212.85,212.96,212.96,300.04,64035.84,NULL
1541649600.0,2018-11-08 04-AM,ETH/USD,212.21,214,212.21,213.76,213.76,3134.07,668860.09,NULL
1541646000.0,2018-11-08 03-AM,ETH/USD,213.8,214.43,212.2,212.21,212.21,3346.42,713236.11,NULL
1541642400.0,2018-11-08 02-AM,ETH/USD,216.9,217,213.21,213.8,213.8,5041.41,1084301.31,NULL
1541638800.0,2018-11-08 01-AM,ETH/USD,217.65,217.65,216.67,216.9,216.9,1640.33,355977.83,NULL
1541635200.0,2018-11-08 12-AM,ETH/USD,216.95,218.39,216.7,217.65,217.65,2609.15,568327.25,NULL
1541631600.0,2018-11-07 11-PM,ETH/USD,216.89,217.2,216.56,216.95,216.95,333.76,72395.84,NULL
1541628000.0,2018-11-07 10-PM,ETH/USD,217.12,217.44,216.68,216.89,216.89,580.16,125878.89,NULL
1541624400.0,2018-11-07 09-PM,ETH/USD,216.36,217.12,215.78,217.12,217.12,3069.14,663798.48,NULL
1541620800.0,2018-11-07 08-PM,ETH/USD,216.51,216.95,216.21,216.36,216.36,1410.16,305312.57,NULL
1541617200.0,2018-11-07 07-PM,ETH/USD,217.05,217.12,216.5,216.51,216.51,1712.36,371313.47,NULL
1541613600.0,2018-11-07 06-PM,ETH/USD,218.01,218.04,217,217.05,217.05,1355.54,294482.11,NULL
1541610000.0,2018-11-07 05-PM,ETH/USD,217.56,218.5,217.42,218.01,218.01,626.22,136485.79,NULL
1541606400.0,2018-11-07 04-PM,ETH/USD,216.67,217.89,216.56,217.56,217.56,861.68,187362.95,NULL
1541602800.0,2018-11-07 03-PM,ETH/USD,217.02,217.02,215.52,216.67,216.67,2240.85,485022.61,NULL
1541599200.0,2018-11-07 02-PM,ETH/USD,219.6,219.99,216.19,217.02,217.02,2222.6,483550.18,NULL
1541595600.0,2018-11-07 01-PM,ETH/USD,219,220.3,218.99,219.6,219.6,1041.12,229015.44,NULL
1541592000.0,2018-11-07 12-PM,ETH/USD,219.38,219.39,218.93,219,219,611.32,133924.74,NULL
1541588400.0,2018-11-07 11-AM,ETH/USD,218.56,219.7,218.22,219.38,219.38,668.07,146423.99,NULL
1541584800.0,2018-11-07 10-AM,ETH/USD,220.16,220.17,217.9,218.56,218.56,1638.99,358592.95,NULL
1541581200.0,2018-11-07 09-AM,ETH/USD,219.93,221.64,219.93,220.16,220.16,2843.41,626147.24,NULL
1541577600.0,2018-11-07 08-AM,ETH/USD,218.21,222,218.21,219.93,219.93,5179.27,1141111.42,NULL
1541574000.0,2018-11-07 07-AM,ETH/USD,217.57,218.21,217.14,218.21,218.21,2381.24,519102.19,NULL
1541570400.0,2018-11-07 06-AM,ETH/USD,217.23,217.63,216.13,217.57,217.57,1840.54,399022.71,NULL
1541566800.0,2018-11-07 05-AM,ETH/USD,218.32,219.05,216.95,217.23,217.23,5752.31,1251002.47,NULL
1541563200.0,2018-11-07 04-AM,ETH/USD,219.57,219.81,218.31,218.32,218.32,959.9,210219.34,NULL
1541559600.0,2018-11-07 03-AM,ETH/USD,219.47,220.97,219.41,219.57,219.57,945.5,207843.26,NULL
1541556000.0,2018-11-07 02-AM,ETH/USD,220.66,221,219.41,219.47,219.47,3520.44,775367.67,NULL
1541552400.0,2018-11-07 01-AM,ETH/USD,219.26,220.99,218.96,220.66,220.66,3860.36,849983.23,NULL
1541548800.0,2018-11-07 12-AM,ETH/USD,218.43,223.17,218.06,219.26,219.26,22186.62,4897092.02,NULL
1541545200.0,2018-11-06 11-PM,ETH/USD,217.52,219.3,217.32,218.43,218.43,1754.44,382492.57,NULL
1541541600.0,2018-11-06 10-PM,ETH/USD,215.87,218.79,215.6,217.52,217.52,6335.0,1378022.25,NULL
1541538000.0,2018-11-06 09-PM,ETH/USD,214.5,215.88,214.5,215.87,215.87,1148.66,247112.13,NULL
1541534400.0,2018-11-06 08-PM,ETH/USD,212.85,216,212.83,214.5,214.5,3745.71,803588.9,NULL
1541530800.0,2018-11-06 07-PM,ETH/USD,215.03,215.04,212.46,212.85,212.85,4036.25,861511.11,NULL
1541527200.0,2018-11-06 06-PM,ETH/USD,214.24,215.37,214.23,215.03,215.03,1356.44,291663.5,NULL
1541523600.0,2018-11-06 05-PM,ETH/USD,213.88,215.14,213.81,214.24,214.24,966.89,207277.86,NULL
1541520000.0,2018-11-06 04-PM,ETH/USD,215.41,215.42,213.48,213.88,213.88,1292.79,276737.42,NULL
1541516400.0,2018-11-06 03-PM,ETH/USD,213.8,216.45,213.68,215.41,215.41,3032.17,652870.03,NULL
1541512800.0,2018-11-06 02-PM,ETH/USD,213.81,214.89,213.21,213.8,213.8,2410.19,515723.46,NULL
1541509200.0,2018-11-06 01-PM,ETH/USD,212.55,215,212.55,213.81,213.81,3090.07,661097.56,NULL
1541505600.0,2018-11-06 12-PM,ETH/USD,210.52,213.38,210.51,212.55,212.55,1794.82,379337.64,NULL
1541502000.0,2018-11-06 11-AM,ETH/USD,211.84,212.02,210.45,210.52,210.52,1137.5,240273.9,NULL
1541498400.0,2018-11-06 10-AM,ETH/USD,214.22,215,211.22,211.84,211.84,4124.2,876603.59,NULL
1541494800.0,2018-11-06 09-AM,ETH/USD,211.01,214.88,210.99,214.22,214.22,7201.8,1535256.15,NULL
1541491200.0,2018-11-06 08-AM,ETH/USD,209.4,212.23,209.39,211.01,211.01,3044.5,642576.72,NULL
1541487600.0,2018-11-06 07-AM,ETH/USD,209.84,210.14,209.2,209.4,209.4,2066.98,433322.1,NULL
1541484000.0,2018-11-06 06-AM,ETH/USD,207.93,209.88,207.81,209.84,209.84,1377.79,287871.21,NULL
1541480400.0,2018-11-06 05-AM,ETH/USD,207.78,208.37,207.6,207.93,207.93,1386.11,288025.06,NULL
1541476800.0,2018-11-06 04-AM,ETH/USD,207.23,207.78,206.5,207.78,207.78,1563.33,323991.81,NULL
1541473200.0,2018-11-06 03-AM,ETH/USD,207.97,207.97,207.11,207.23,207.23,640.66,132834.61,NULL
1541469600.0,2018-11-06 02-AM,ETH/USD,208.33,208.49,206.64,207.97,207.97,3138.19,650875.65,NULL
1541466000.0,2018-11-06 01-AM,ETH/USD,208.48,208.54,208.08,208.33,208.33,352.13,73387.56,NULL
1541462400.0,2018-11-06 12-AM,ETH/USD,208.7,209.08,208.08,208.48,208.48,1390.77,290107.26,NULL
1541458800.0,2018-11-05 11-PM,ETH/USD,208.47,209,207.63,208.7,208.7,624.67,130025.63,NULL
1541455200.0,2018-11-05 10-PM,ETH/USD,206.81,209.4,206.8,208.47,208.47,1114.05,231753.09,NULL
1541451600.0,2018-11-05 09-PM,ETH/USD,206.72,207.15,206.68,206.81,206.81,489.97,101406.39,NULL
1541448000.0,2018-11-05 08-PM,ETH/USD,206.5,206.98,206.47,206.72,206.72,518.72,107216.33,NULL
1541444400.0,2018-11-05 07-PM,ETH/USD,206.1,206.96,206.02,206.5,206.5,1342.1,276947.5,NULL
1541440800.0,2018-11-05 06-PM,ETH/USD,206.15,207.17,205.6,206.1,206.1,2365.71,487775.7,NULL
1541437200.0,2018-11-05 05-PM,ETH/USD,208.26,208.29,205.27,206.15,206.15,3360.55,694236.06,NULL
1541433600.0,2018-11-05 04-PM,ETH/USD,209.41,209.43,208.06,208.26,208.26,1161.55,242572.15,NULL
1541430000.0,2018-11-05 03-PM,ETH/USD,209.21,210.41,209.19,209.41,209.41,709.83,148696.69,NULL
1541426400.0,2018-11-05 02-PM,ETH/USD,209.56,209.85,208.99,209.21,209.21,566.96,118770.16,NULL
1541422800.0,2018-11-05 01-PM,ETH/USD,208.05,211.59,207.99,209.56,209.56,3867.83,811549.07,NULL
1541419200.0,2018-11-05 12-PM,ETH/USD,207.4,208.39,207.4,208.05,208.05,426.65,88759.54,NULL
1541415600.0,2018-11-05 11-AM,ETH/USD,207.83,208.4,207.4,207.4,207.4,718.03,149424.57,NULL
1541412000.0,2018-11-05 10-AM,ETH/USD,207.98,208.38,207.3,207.83,207.83,480.97,99962.97,NULL
1541408400.0,2018-11-05 09-AM,ETH/USD,206.86,208.18,206.86,207.98,207.98,1025.47,212935.69,NULL
1541404800.0,2018-11-05 08-AM,ETH/USD,208.62,208.62,206.86,206.86,206.86,1020.05,211812.42,NULL
1541401200.0,2018-11-05 07-AM,ETH/USD,208.45,209.02,208.38,208.62,208.62,537.6,112239.98,NULL
1541397600.0,2018-11-05 06-AM,ETH/USD,207.37,209.14,207.34,208.45,208.45,1030.85,214753.27,NULL
1541394000.0,2018-11-05 05-AM,ETH/USD,207.13,207.54,206.81,207.37,207.37,521.59,108059.8,NULL
1541390400.0,2018-11-05 04-AM,ETH/USD,207.12,207.43,207.12,207.13,207.13,291.34,60378.61,NULL
1541386800.0,2018-11-05 03-AM,ETH/USD,207.85,208.22,207.12,207.12,207.12,968.96,201297.86,NULL
1541383200.0,2018-11-05 02-AM,ETH/USD,207.92,209.06,206.81,207.85,207.85,3889.75,809095.45,NULL
1541379600.0,2018-11-05 01-AM,ETH/USD,210.07,210.17,207.17,207.92,207.92,2896.24,603546.85,NULL
1541376000.0,2018-11-05 12-AM,ETH/USD,210.13,210.53,209.14,210.07,210.07,736.79,154493.28,NULL
1541372400.0,2018-11-04 11-PM,ETH/USD,209.2,210.29,208.68,210.13,210.13,3715.86,779081.13,NULL
1541368800.0,2018-11-04 10-PM,ETH/USD,210.48,210.64,209.12,209.2,209.2,2183.92,458400.76,NULL
1541365200.0,2018-11-04 09-PM,ETH/USD,209.8,210.86,209.8,210.48,210.48,1218.09,256300.88,NULL
1541361600.0,2018-11-04 08-PM,ETH/USD,211.2,212,209.34,209.8,209.8,3705.52,778084.81,NULL
1541358000.0,2018-11-04 07-PM,ETH/USD,213.9,214,210.32,211.2,211.2,9162.54,1939093.79,NULL
1541354400.0,2018-11-04 06-PM,ETH/USD,205.03,218.58,205.03,213.9,213.9,18508.13,3933432.7,NULL
1541350800.0,2018-11-04 05-PM,ETH/USD,204.07,205.37,203.58,205.03,205.03,3108.97,635505.99,NULL
1541347200.0,2018-11-04 04-PM,ETH/USD,204.05,204.81,203.36,204.07,204.07,7885.61,1609833.55,NULL
1541343600.0,2018-11-04 03-PM,ETH/USD,200.69,206.2,200,204.05,204.05,9260.02,1885477.88,NULL
1541340000.0,2018-11-04 02-PM,ETH/USD,200.77,200.77,200.19,200.69,200.69,481.0,96383.44,NULL
1541336400.0,2018-11-04 01-PM,ETH/USD,200,200.83,200,200.77,200.77,330.57,66225.42,NULL
1541332800.0,2018-11-04 12-PM,ETH/USD,200.2,200.2,199.92,200,200,399.26,79856.37,NULL
1541329200.0,2018-11-04 11-AM,ETH/USD,200.1,200.3,200,200.2,200.2,28.87,5776.95,NULL
1541325600.0,2018-11-04 10-AM,ETH/USD,200.01,200.1,200,200.1,200.1,164.65,32931.12,NULL
1541322000.0,2018-11-04 09-AM,ETH/USD,199.81,200.31,199.81,200.01,200.01,478.75,95822.37,NULL
1541318400.0,2018-11-04 08-AM,ETH/USD,199.98,199.98,199.23,199.81,199.81,429.31,85699.92,NULL
1541314800.0,2018-11-04 07-AM,ETH/USD,199.6,200.17,199.45,199.98,199.98,493.37,98562.59,NULL
1541311200.0,2018-11-04 06-AM,ETH/USD,198.12,201.01,198.12,199.6,199.6,4216.67,843562.97,NULL
1541307600.0,2018-11-04 05-AM,ETH/USD,198.16,198.16,197.87,198.12,198.12,351.65,69671.97,NULL
1541304000.0,2018-11-04 04-AM,ETH/USD,198.12,198.16,197.87,198.16,198.16,471.2,93344.45,NULL
1541300400.0,2018-11-04 03-AM,ETH/USD,198,198.24,198,198.12,198.12,97.79,19376.41,NULL
1541296800.0,2018-11-04 02-AM,ETH/USD,198.32,198.43,197.92,198,198,330.47,65492.13,NULL
