unix,date,symbol,open,high,low,close,vwap,Volume ADA,Volume USD,tradecount
1608030000,2020-12-15 11:00:00,ADA/USD,0.155327,0.155458,0.153789,0.154092,0.154548,305686.91086857,47103.90746955969,73
1608026400,2020-12-15 10:00:00,ADA/USD,0.154336,0.155725,0.152897,0.155590,0.154919,900066.62359228,140041.36596472285,239
1608022800,2020-12-15 09:00:00,ADA/USD,0.154432,0.154485,0.152755,0.154485,0.153316,427135.88668372,65986.08745433448,110
1608019200,2020-12-15 08:00:00,ADA/USD,0.155608,0.155608,0.154524,0.154524,0.154916,1038732.73711873,160509.13747053462,119
1608015600,2020-12-15 07:00:00,ADA/USD,0.155641,0.155734,0.154950,0.155734,0.155484,98924.81022952,15405.956396284068,68
1608012000,2020-12-15 06:00:00,ADA/USD,0.155000,0.155870,0.154790,0.155659,0.155687,339921.86028743,52911.89685048106,182
1608008400,2020-12-15 05:00:00,ADA/USD,0.154991,0.156124,0.152613,0.154993,0.153957,2413830.64665893,374126.8534176075,297
1608004800,2020-12-15 04:00:00,ADA/USD,0.158720,0.158720,0.154531,0.154531,0.156434,1122126.33202573,173403.30421426808,181
1608001200,2020-12-15 03:00:00,ADA/USD,0.159300,0.159423,0.158694,0.158722,0.159015,2330033.37141348,369827.55677749036,186
1607997600,2020-12-15 02:00:00,ADA/USD,0.159210,0.159983,0.159210,0.159258,0.159588,1543381.56640367,245795.8615023157,184
1607994000,2020-12-15 01:00:00,ADA/USD,0.159221,0.159406,0.158336,0.158924,0.158648,882885.71997772,140311.73016173916,230
1607990400,2020-12-15 00:00:00,ADA/USD,0.158619,0.160042,0.158619,0.159220,0.159475,1507835.03799790,240077.49475002565,322
1607986800,2020-12-14 23:00:00,ADA/USD,0.157705,0.158580,0.157265,0.158580,0.157796,1077510.19615755,170871.5669066643,316
1607983200,2020-12-14 22:00:00,ADA/USD,0.155693,0.157760,0.155673,0.157723,0.156552,1403504.00659832,221364.86243270684,242
1607979600,2020-12-14 21:00:00,ADA/USD,0.155808,0.155825,0.154936,0.155440,0.155355,484266.77514285,75274.4275282046,129
1607976000,2020-12-14 20:00:00,ADA/USD,0.155456,0.155706,0.154780,0.155628,0.155240,464667.37740984,72315.25461153858,162
1607972400,2020-12-14 19:00:00,ADA/USD,0.155689,0.155974,0.155110,0.155447,0.155275,465626.51008558,72380.24411327316,110
1607968800,2020-12-14 18:00:00,ADA/USD,0.153295,0.156640,0.153295,0.155709,0.154861,2630483.37385567,409589.9356596925,376
1607965200,2020-12-14 17:00:00,ADA/USD,0.153414,0.153415,0.152632,0.153033,0.153076,178773.30350025,27358.21495455376,92
1607961600,2020-12-14 16:00:00,ADA/USD,0.153909,0.154307,0.152728,0.153518,0.153523,417549.88800554,64101.42370683449,115
1607958000,2020-12-14 15:00:00,ADA/USD,0.151708,0.154350,0.151708,0.153919,0.153903,620543.11129320,95513.37514713805,213
1607954400,2020-12-14 14:00:00,ADA/USD,0.151198,0.151810,0.150328,0.151766,0.151122,612284.46088246,92923.96349028744,173
1607950800,2020-12-14 13:00:00,ADA/USD,0.150500,0.151329,0.149757,0.151329,0.150341,334667.80468095,50644.94421456348,146
1607947200,2020-12-14 12:00:00,ADA/USD,0.150874,0.151755,0.150172,0.150492,0.150492,137331.39966586,20667.2769985146,86
1607943600,2020-12-14 11:00:00,ADA/USD,0.150922,0.151212,0.150000,0.150873,0.150719,312823.74733222,47196.65723125404,137
1607940000,2020-12-14 10:00:00,ADA/USD,0.152662,0.153324,0.150681,0.150940,0.152251,195822.52904432,29557.452533949658,80
1607936400,2020-12-14 09:00:00,ADA/USD,0.153290,0.153290,0.152271,0.152648,0.152613,19858.25441201,3031.3228194845024,29
1607932800,2020-12-14 08:00:00,ADA/USD,0.152270,0.153460,0.152116,0.153332,0.152981,1101393.16633087,168878.81697984497,190
1607929200,2020-12-14 07:00:00,ADA/USD,0.151808,0.152590,0.151483,0.152343,0.152338,794046.09967685,120967.36496307037,118
1607925600,2020-12-14 06:00:00,ADA/USD,0.151238,0.152061,0.151238,0.152043,0.151930,22543.63218826,3427.6014687996153,81
1607922000,2020-12-14 05:00:00,ADA/USD,0.150894,0.151533,0.150839,0.151043,0.151175,165426.17854197,24986.466285514776,84
1607918400,2020-12-14 04:00:00,ADA/USD,0.152504,0.153521,0.150500,0.150995,0.151278,822238.40975672,124153.88868121592,142
1607914800,2020-12-14 03:00:00,ADA/USD,0.153365,0.153498,0.152279,0.152504,0.152711,296926.27779160,45282.44506833016,65
1607911200,2020-12-14 02:00:00,ADA/USD,0.152317,0.153727,0.152142,0.153447,0.153375,1671187.12938706,256438.65144305618,212
1607907600,2020-12-14 01:00:00,ADA/USD,0.151497,0.152479,0.151497,0.152369,0.152039,379521.69921267,57827.34178733531,75
1607904000,2020-12-14 00:00:00,ADA/USD,0.153988,0.153988,0.150501,0.151777,0.151962,4138234.77556369,628088.8595307302,190
1607900400,2020-12-13 23:00:00,ADA/USD,0.153399,0.154359,0.153344,0.153765,0.153859,556986.20042650,85644.98310858078,83
1607896800,2020-12-13 22:00:00,ADA/USD,0.154698,0.154699,0.152660,0.153727,0.153124,620780.88670463,95430.78337044266,110
1607893200,2020-12-13 21:00:00,ADA/USD,0.153783,0.155045,0.153783,0.154698,0.154753,294475.09369034,45554.70804370822,127
1607889600,2020-12-13 20:00:00,ADA/USD,0.154002,0.154002,0.152798,0.153860,0.153426,921591.11179096,141796.00846015709,165
1607886000,2020-12-13 19:00:00,ADA/USD,0.154041,0.154889,0.154041,0.154832,0.154495,311720.79098223,48264.35350936063,108
1607882400,2020-12-13 18:00:00,ADA/USD,0.154930,0.154959,0.154010,0.154100,0.154396,435481.80828439,67107.7466566245,100
1607878800,2020-12-13 17:00:00,ADA/USD,0.155733,0.155733,0.154562,0.154825,0.155227,413653.38311818,64043.88504127221,82
1607875200,2020-12-13 16:00:00,ADA/USD,0.153231,0.156104,0.153231,0.155733,0.155447,572865.43523430,89214.05282534324,147
1607871600,2020-12-13 15:00:00,ADA/USD,0.154056,0.155025,0.152000,0.153144,0.154514,1306928.76575146,200148.2989022416,215
1607868000,2020-12-13 14:00:00,ADA/USD,0.154434,0.154822,0.153519,0.153950,0.153975,178779.61548871,27523.121804486906,88
1607864400,2020-12-13 13:00:00,ADA/USD,0.153659,0.156820,0.153659,0.154904,0.155286,1822891.14398079,282373.12976720027,331
1607860800,2020-12-13 12:00:00,ADA/USD,0.153354,0.153975,0.152916,0.153717,0.153710,180724.68092556,27780.455777834308,78
1607857200,2020-12-13 11:00:00,ADA/USD,0.153203,0.153347,0.151304,0.153347,0.151832,1079732.69626477,165573.76977411372,243
1607853600,2020-12-13 10:00:00,ADA/USD,0.153596,0.154356,0.152952,0.153193,0.153560,639037.94789619,97896.14035206103,177
1607850000,2020-12-13 09:00:00,ADA/USD,0.153832,0.154444,0.152417,0.153331,0.153601,1111193.16079590,170380.35853799613,220
1607846400,2020-12-13 08:00:00,ADA/USD,0.150169,0.153831,0.150169,0.153831,0.152205,3034485.24924826,466797.9003771091,453
1607842800,2020-12-13 07:00:00,ADA/USD,0.148578,0.150544,0.148140,0.150274,0.149943,2049479.63621692,307983.5028528614,294
1607839200,2020-12-13 06:00:00,ADA/USD,0.146581,0.148650,0.146411,0.148526,0.147577,1256427.50219344,186612.15119078287,288
1607835600,2020-12-13 05:00:00,ADA/USD,0.144417,0.146581,0.144417,0.146581,0.145376,1458767.00394804,213827.52620570763,211
1607832000,2020-12-13 04:00:00,ADA/USD,0.143511,0.144327,0.143316,0.144265,0.144161,52276.62788293,7541.687721530897,78
1607828400,2020-12-13 03:00:00,ADA/USD,0.144067,0.144504,0.143289,0.143289,0.143659,256075.98523524,36692.871848372306,72
1607824800,2020-12-13 02:00:00,ADA/USD,0.144569,0.144569,0.143707,0.144018,0.144149,36084.15520987,5196.767865015057,43
1607821200,2020-12-13 01:00:00,ADA/USD,0.143881,0.144777,0.143881,0.144665,0.144540,806500.61786364,116672.41188324346,168
1607817600,2020-12-13 00:00:00,ADA/USD,0.144188,0.145002,0.143000,0.143914,0.143713,265733.96281890,38242.837525119176,100
1607814000,2020-12-12 23:00:00,ADA/USD,0.145816,0.145974,0.143982,0.144140,0.144350,892948.01311447,128709.5266103197,106
1607810400,2020-12-12 22:00:00,ADA/USD,0.145682,0.145873,0.144833,0.145811,0.145570,1329999.10677507,193928.49975797973,201
1607806800,2020-12-12 21:00:00,ADA/USD,0.145412,0.146000,0.145181,0.145636,0.145434,800685.42733006,116608.62289464062,148
1607803200,2020-12-12 20:00:00,ADA/USD,0.145258,0.145411,0.144999,0.145317,0.145117,851436.36047874,123728.17759568905,126
1607799600,2020-12-12 19:00:00,ADA/USD,0.145088,0.145827,0.145088,0.145289,0.145387,546898.59659751,79458.35020105564,139
1607796000,2020-12-12 18:00:00,ADA/USD,0.144307,0.145716,0.144307,0.145000,0.145342,686538.36673510,99548.0631765895,147
1607792400,2020-12-12 17:00:00,ADA/USD,0.143185,0.144372,0.142865,0.144240,0.143328,362066.32238190,52224.446340365255,138
1607788800,2020-12-12 16:00:00,ADA/USD,0.143193,0.143562,0.142822,0.143128,0.142931,37921.50150737,5427.628667746853,15
1607785200,2020-12-12 15:00:00,ADA/USD,0.142424,0.143425,0.142401,0.143189,0.142913,709552.16567392,101600.06505068293,127
1607781600,2020-12-12 14:00:00,ADA/USD,0.143968,0.144382,0.142087,0.142966,0.143251,399086.04642517,57055.735713220856,112
1607778000,2020-12-12 13:00:00,ADA/USD,0.145074,0.145150,0.143885,0.143885,0.144220,263839.11189005,37962.490614299844,67
1607774400,2020-12-12 12:00:00,ADA/USD,0.145865,0.146078,0.145286,0.145286,0.145753,88955.41852049,12923.97693516791,39
1607770800,2020-12-12 11:00:00,ADA/USD,0.145243,0.146081,0.145179,0.145864,0.145719,200711.38879105,29276.566014617718,61
1607767200,2020-12-12 10:00:00,ADA/USD,0.145507,0.145826,0.144520,0.145370,0.145031,1082474.12188967,157359.2630991013,110
1607763600,2020-12-12 09:00:00,ADA/USD,0.145795,0.146348,0.145112,0.145435,0.145728,1129113.78843690,164212.66382132054,124
1607760000,2020-12-12 08:00:00,ADA/USD,0.146916,0.147520,0.145474,0.145769,0.146542,773590.29932666,112765.4843425479,104
1607756400,2020-12-12 07:00:00,ADA/USD,0.146521,0.146700,0.145969,0.146700,0.146479,525282.06549372,77058.87900792873,57
1607752800,2020-12-12 06:00:00,ADA/USD,0.145605,0.146953,0.145605,0.146625,0.146265,911466.20238081,133643.73192408629,154
1607749200,2020-12-12 05:00:00,ADA/USD,0.145715,0.146095,0.145398,0.145458,0.145809,612552.06480218,89100.59824199551,84
1607745600,2020-12-12 04:00:00,ADA/USD,0.145029,0.146015,0.144763,0.145894,0.145048,670275.15262994,97789.12311779246,90
1607742000,2020-12-12 03:00:00,ADA/USD,0.145550,0.145550,0.144800,0.145066,0.145022,288976.28284295,41920.63344689539,58
1607738400,2020-12-12 02:00:00,ADA/USD,0.144777,0.145876,0.144430,0.145409,0.145422,1242370.99752577,180651.9243792247,151
1607734800,2020-12-12 01:00:00,ADA/USD,0.146198,0.146198,0.144800,0.144800,0.145462,738690.57634533,106962.39545480379,109
1607731200,2020-12-12 00:00:00,ADA/USD,0.139162,0.146581,0.138707,0.146330,0.143856,2196088.63376184,321353.64977837,409
1607727600,2020-12-11 23:00:00,ADA/USD,0.141688,0.141689,0.139101,0.139200,0.140132,357052.29860189,49701.67996538308,89
1607724000,2020-12-11 22:00:00,ADA/USD,0.142000,0.142617,0.141006,0.141661,0.141754,537389.59471468,76127.14737687628,127
1607720400,2020-12-11 21:00:00,ADA/USD,0.140681,0.142142,0.140358,0.142078,0.141301,334646.94951788,47545.96929360135,104
1607716800,2020-12-11 20:00:00,ADA/USD,0.139674,0.140854,0.139192,0.140372,0.140428,78088.04679058,10961.375304087296,61
1607713200,2020-12-11 19:00:00,ADA/USD,0.140249,0.140484,0.139297,0.139701,0.139785,1170640.43275466,163539.63909625876,141
1607709600,2020-12-11 18:00:00,ADA/USD,0.139511,0.140540,0.139243,0.140540,0.139577,271695.55965091,38184.093953338896,100
1607706000,2020-12-11 17:00:00,ADA/USD,0.139803,0.140000,0.139000,0.139665,0.139415,286155.29084141,39965.87869536553,103
1607702400,2020-12-11 16:00:00,ADA/USD,0.141488,0.141790,0.139751,0.139753,0.140352,120212.66015062,16800.079894029594,56
1607698800,2020-12-11 15:00:00,ADA/USD,0.140662,0.141685,0.140386,0.141685,0.141089,398414.52247779,56449.361617265684,108
1607695200,2020-12-11 14:00:00,ADA/USD,0.138965,0.140628,0.138965,0.140615,0.139810,478854.27330813,67334.09364122269,95
1607691600,2020-12-11 13:00:00,ADA/USD,0.137335,0.139347,0.137271,0.139347,0.138635,246822.68726090,34394.00100174463,108
1607688000,2020-12-11 12:00:00,ADA/USD,0.135473,0.137837,0.135473,0.137645,0.136911,394940.20686074,54361.544773346555,123
1607684400,2020-12-11 11:00:00,ADA/USD,0.137028,0.137036,0.134900,0.135654,0.136035,1092986.43812063,148267.98227681595,174
1607680800,2020-12-11 10:00:00,ADA/USD,0.137970,0.139100,0.136259,0.136931,0.137579,875862.98877255,119932.79491561404,121
1607677200,2020-12-11 09:00:00,ADA/USD,0.139197,0.139320,0.137057,0.137585,0.137661,653209.75415217,89871.86402502633,78
1607673600,2020-12-11 08:00:00,ADA/USD,0.137873,0.140227,0.137873,0.138894,0.139162,455101.11418487,63210.814153593325,105
1607670000,2020-12-11 07:00:00,ADA/USD,0.138389,0.138464,0.136055,0.137855,0.137345,1806351.10789175,249014.53197841722,229
1607666400,2020-12-11 06:00:00,ADA/USD,0.138837,0.138983,0.137710,0.138458,0.138259,224238.47738952,31047.61110239816,63
1607662800,2020-12-11 05:00:00,ADA/USD,0.138819,0.139548,0.138001,0.138851,0.138518,606051.88284120,84150.90998438346,93
1607659200,2020-12-11 04:00:00,ADA/USD,0.138903,0.139871,0.138248,0.138969,0.138903,619712.30805688,86120.79973835657,84
1607655600,2020-12-11 03:00:00,ADA/USD,0.137189,0.139104,0.136407,0.139075,0.138417,398314.26090590,55395.55583548804,123
1607652000,2020-12-11 02:00:00,ADA/USD,0.137468,0.138651,0.136967,0.137249,0.137796,485079.36769312,66576.65813651303,147
1607648400,2020-12-11 01:00:00,ADA/USD,0.139061,0.139061,0.136407,0.138067,0.137983,1301824.80001589,179739.04466379387,203
1607644800,2020-12-11 00:00:00,ADA/USD,0.142090,0.142182,0.137949,0.139311,0.139509,1128514.98788907,157214.55147781424,211
1607641200,2020-12-10 23:00:00,ADA/USD,0.142444,0.143030,0.141692,0.141806,0.142400,316042.05386970,44816.659491046674,109
1607637600,2020-12-10 22:00:00,ADA/USD,0.142534,0.142966,0.141840,0.142326,0.142103,156509.41069821,22275.358387033437,67
1607634000,2020-12-10 21:00:00,ADA/USD,0.142520,0.143901,0.142259,0.142408,0.143142,184464.48948299,26269.219018293643,89
1607630400,2020-12-10 20:00:00,ADA/USD,0.142098,0.143019,0.142098,0.142490,0.142544,608377.50918209,86687.71128335601,130
1607626800,2020-12-10 19:00:00,ADA/USD,0.142583,0.142583,0.140879,0.142000,0.141750,744273.00263016,105686.76637348271,134
1607623200,2020-12-10 18:00:00,ADA/USD,0.143405,0.143456,0.142598,0.142678,0.143091,149471.36521376,21326.275445968848,56
1607619600,2020-12-10 17:00:00,ADA/USD,0.143621,0.143779,0.142771,0.143402,0.143265,524748.77185956,75250.02338220463,104
1607616000,2020-12-10 16:00:00,ADA/USD,0.142402,0.144101,0.142264,0.143410,0.143630,1184557.13643217,169877.3389357375,130
1607612400,2020-12-10 15:00:00,ADA/USD,0.141840,0.142571,0.139251,0.142380,0.140853,1094877.39714211,155888.64380509363,277
1607608800,2020-12-10 14:00:00,ADA/USD,0.144176,0.144426,0.141874,0.142038,0.143146,304856.58675245,43301.21986914449,113
1607605200,2020-12-10 13:00:00,ADA/USD,0.143410,0.144096,0.141427,0.144096,0.142507,506930.61655872,73046.67412364532,143
1607601600,2020-12-10 12:00:00,ADA/USD,0.143420,0.144552,0.142974,0.143703,0.144117,272950.42796391,39223.79534969776,69
1607598000,2020-12-10 11:00:00,ADA/USD,0.142669,0.144180,0.142000,0.143489,0.143064,679975.53589887,97569.00967059296,119
1607594400,2020-12-10 10:00:00,ADA/USD,0.145418,0.145618,0.142000,0.142325,0.143707,789177.34472224,112319.66558759281,168
1607590800,2020-12-10 09:00:00,ADA/USD,0.146479,0.148125,0.144882,0.145087,0.147311,497536.88726505,72186.1343626243,115
1607587200,2020-12-10 08:00:00,ADA/USD,0.145287,0.147466,0.145287,0.146862,0.147038,484805.03092124,71199.43645115514,87
1607583600,2020-12-10 07:00:00,ADA/USD,0.144632,0.146563,0.144544,0.145591,0.145531,181009.81361160,26353.399773526453,67
1607580000,2020-12-10 06:00:00,ADA/USD,0.145786,0.145972,0.144331,0.145016,0.144896,265894.42534347,38558.94598560865,98
1607576400,2020-12-10 05:00:00,ADA/USD,0.146488,0.146678,0.145468,0.145641,0.146483,445307.47664871,64855.026206594775,50
1607572800,2020-12-10 04:00:00,ADA/USD,0.146547,0.147389,0.146336,0.146500,0.146851,69697.24809938,10210.64684655917,37
1607569200,2020-12-10 03:00:00,ADA/USD,0.146049,0.147222,0.146049,0.146800,0.146712,352662.83353538,51770.90396299379,93
1607565600,2020-12-10 02:00:00,ADA/USD,0.146547,0.147375,0.145979,0.146421,0.146749,465555.90529371,68167.16120901032,129
1607562000,2020-12-10 01:00:00,ADA/USD,0.146240,0.146916,0.145351,0.146563,0.145984,1438596.24414321,210844.98133036128,158
1607558400,2020-12-10 00:00:00,ADA/USD,0.148124,0.148598,0.146117,0.146117,0.147046,519446.84109085,75900.01407967173,167
1607554800,2020-12-09 23:00:00,ADA/USD,0.147837,0.148965,0.147665,0.148118,0.148260,341822.15605238,50630.01411016642,92
1607551200,2020-12-09 22:00:00,ADA/USD,0.149412,0.149420,0.147670,0.148075,0.148648,818388.11834901,121182.82062452966,171
1607547600,2020-12-09 21:00:00,ADA/USD,0.145904,0.150187,0.145644,0.149706,0.148663,1810976.65477020,271114.07107902755,384
1607544000,2020-12-09 20:00:00,ADA/USD,0.143139,0.146288,0.143132,0.146259,0.144378,2185299.42572298,319619.7087068173,342
1607540400,2020-12-09 19:00:00,ADA/USD,0.141931,0.143480,0.141931,0.143319,0.142913,1713168.74556248,245529.63144526907,158
1607536800,2020-12-09 18:00:00,ADA/USD,0.143410,0.143901,0.141656,0.142001,0.143100,636682.09594792,90409.49430670058,114
1607533200,2020-12-09 17:00:00,ADA/USD,0.143470,0.147848,0.142465,0.143673,0.144107,4535052.92862260,651564.6594139948,382
1607529600,2020-12-09 16:00:00,ADA/USD,0.142582,0.143738,0.141311,0.143738,0.142150,475292.79701365,68317.63605714803,137
1607526000,2020-12-09 15:00:00,ADA/USD,0.143063,0.143063,0.140958,0.142602,0.141824,1144263.97223625,163174.33096883373,162
1607522400,2020-12-09 14:00:00,ADA/USD,0.144436,0.144436,0.142752,0.143198,0.143455,963613.85739384,137987.5771510831,99
1607518800,2020-12-09 13:00:00,ADA/USD,0.142738,0.144276,0.141267,0.144085,0.143189,504800.74706635,72734.21564105504,99
1607515200,2020-12-09 12:00:00,ADA/USD,0.141703,0.144544,0.140513,0.143019,0.142308,679431.44350734,97171.60561897627,147
1607511600,2020-12-09 11:00:00,ADA/USD,0.139903,0.143017,0.138705,0.141797,0.141412,872031.30374675,123651.42277737791,176
1607508000,2020-12-09 10:00:00,ADA/USD,0.138293,0.139919,0.136110,0.139756,0.138406,851473.27302071,118998.49874428233,219
1607504400,2020-12-09 09:00:00,ADA/USD,0.135256,0.138696,0.134585,0.138517,0.136154,2335218.25258980,323467.42669398134,346
1607500800,2020-12-09 08:00:00,ADA/USD,0.133494,0.135771,0.130001,0.135422,0.132880,2733950.52257116,370237.0476676316,497
1607497200,2020-12-09 07:00:00,ADA/USD,0.138185,0.138404,0.133379,0.134000,0.135388,1913537.80943602,256414.0664644267,268
1607493600,2020-12-09 06:00:00,ADA/USD,0.137251,0.138426,0.137080,0.138426,0.137698,759109.57652893,105080.50224059366,213
1607490000,2020-12-09 05:00:00,ADA/USD,0.136607,0.137660,0.135436,0.137326,0.136639,750842.94666544,103110.25849377821,168
1607486400,2020-12-09 04:00:00,ADA/USD,0.139251,0.139265,0.136558,0.136558,0.138298,441140.01949956,60241.198782820924,126
1607482800,2020-12-09 03:00:00,ADA/USD,0.138445,0.139235,0.137817,0.139234,0.138637,323332.13138308,45018.82598099176,158
1607479200,2020-12-09 02:00:00,ADA/USD,0.137900,0.139318,0.137592,0.138425,0.138513,675339.08166726,93483.81237979047,190
1607475600,2020-12-09 01:00:00,ADA/USD,0.137454,0.139860,0.136153,0.138092,0.137697,1690297.63986031,233416.5816835899,320
1607472000,2020-12-09 00:00:00,ADA/USD,0.140728,0.141000,0.137400,0.137400,0.139389,1466317.45360300,201472.0181250522,261
1607468400,2020-12-08 23:00:00,ADA/USD,0.139700,0.141270,0.137700,0.141000,0.140344,4250912.98522668,599378.7309169618,583
1607464800,2020-12-08 22:00:00,ADA/USD,0.144358,0.145134,0.139823,0.139823,0.142192,1950076.07250310,272665.48668560095,258
1607461200,2020-12-08 21:00:00,ADA/USD,0.143400,0.144586,0.142973,0.144422,0.143900,1093092.97199182,157866.67320100262,167
1607457600,2020-12-08 20:00:00,ADA/USD,0.146686,0.146795,0.142950,0.143450,0.144534,1294365.85948301,185676.78254283775,242
1607454000,2020-12-08 19:00:00,ADA/USD,0.147209,0.147946,0.146769,0.146878,0.147127,272973.58977531,40093.81491901799,92
1607450400,2020-12-08 18:00:00,ADA/USD,0.148400,0.148561,0.147201,0.147411,0.148190,534375.96303106,78772.89508637157,80
1607446800,2020-12-08 17:00:00,ADA/USD,0.146919,0.148612,0.146919,0.148481,0.147919,349699.62101645,51923.749428143514,150
1607443200,2020-12-08 16:00:00,ADA/USD,0.147103,0.149354,0.145519,0.146786,0.147735,807422.26635442,118518.2847890999,224
1607439600,2020-12-08 15:00:00,ADA/USD,0.147630,0.148203,0.146920,0.147422,0.147248,807805.98611528,119088.3740850868,127
1607436000,2020-12-08 14:00:00,ADA/USD,0.148396,0.148724,0.147438,0.147487,0.148247,848004.09665460,125069.580203297,159
1607432400,2020-12-08 13:00:00,ADA/USD,0.144893,0.148396,0.144893,0.148396,0.146850,868166.49119237,128832.43462698293,209
1607428800,2020-12-08 12:00:00,ADA/USD,0.145794,0.146527,0.143274,0.144883,0.145016,809817.20524315,117328.7461472433,172
1607425200,2020-12-08 11:00:00,ADA/USD,0.146433,0.147086,0.145230,0.145902,0.146038,704772.70996619,102827.74792948706,160
1607421600,2020-12-08 10:00:00,ADA/USD,0.145002,0.146924,0.144003,0.146572,0.145984,1572899.49199549,230543.02434076296,275
1607418000,2020-12-08 09:00:00,ADA/USD,0.150791,0.150791,0.144700,0.145022,0.147463,1839222.90862566,266727.7846547105,363
1607414400,2020-12-08 08:00:00,ADA/USD,0.152843,0.152848,0.149582,0.150787,0.150653,952478.20434161,143621.33099805834,199
1607410800,2020-12-08 07:00:00,ADA/USD,0.153843,0.153864,0.152612,0.153501,0.152988,272858.95867752,41884.12301595799,69
1607407200,2020-12-08 06:00:00,ADA/USD,0.154745,0.154771,0.153388,0.154118,0.154119,167002.41194323,25738.07772386672,61
1607403600,2020-12-08 05:00:00,ADA/USD,0.154003,0.154726,0.154003,0.154726,0.154220,77848.10706395,12045.126213576727,44
1607400000,2020-12-08 04:00:00,ADA/USD,0.153643,0.154385,0.153643,0.154093,0.154150,142204.81330889,21912.76629720679,40
1607396400,2020-12-08 03:00:00,ADA/USD,0.154205,0.154350,0.153500,0.153595,0.153932,187791.35339963,28843.812925416172,39
1607392800,2020-12-08 02:00:00,ADA/USD,0.154335,0.154599,0.154027,0.154125,0.154354,10439.63122506,1609.0081625623727,35
1607389200,2020-12-08 01:00:00,ADA/USD,0.154923,0.154924,0.153833,0.154226,0.154559,43990.14603438,6784.42426229829,28
1607385600,2020-12-08 00:00:00,ADA/USD,0.154128,0.154888,0.153300,0.154888,0.153915,300665.13513987,46569.421451544185,83
1607382000,2020-12-07 23:00:00,ADA/USD,0.153706,0.154812,0.153484,0.153981,0.154391,698128.95113810,107498.59402519578,95
1607378400,2020-12-07 22:00:00,ADA/USD,0.153092,0.154300,0.152990,0.153599,0.153574,116162.27074314,17842.408623875563,45
1607374800,2020-12-07 21:00:00,ADA/USD,0.153000,0.153643,0.152581,0.153564,0.153283,662006.83251960,101660.41722903987,91
1607371200,2020-12-07 20:00:00,ADA/USD,0.152100,0.153303,0.151541,0.152995,0.152854,601722.70753032,92060.56563860131,144
1607367600,2020-12-07 19:00:00,ADA/USD,0.152028,0.153030,0.151845,0.152172,0.152510,831157.03773385,126478.82874603542,137
1607364000,2020-12-07 18:00:00,ADA/USD,0.155024,0.155206,0.151550,0.152358,0.153873,3384762.08599150,515695.5818974929,411
1607360400,2020-12-07 17:00:00,ADA/USD,0.155209,0.155685,0.155000,0.155008,0.155093,923966.27190468,143222.16387540064,110
1607356800,2020-12-07 16:00:00,ADA/USD,0.155623,0.155775,0.155081,0.155238,0.155245,363131.64293463,56371.829985886085,80
1607353200,2020-12-07 15:00:00,ADA/USD,0.155466,0.155915,0.155393,0.155393,0.155642,384731.36625810,59784.56119694494,59
1607349600,2020-12-07 14:00:00,ADA/USD,0.155841,0.156277,0.155000,0.155634,0.155773,608474.81731319,94699.369717721,104
1607346000,2020-12-07 13:00:00,ADA/USD,0.156397,0.156605,0.155576,0.156062,0.155917,389761.09755128,60826.89640604786,74
1607342400,2020-12-07 12:00:00,ADA/USD,0.154110,0.156478,0.153716,0.156478,0.155291,429314.39528477,67178.25794537025,148
1607338800,2020-12-07 11:00:00,ADA/USD,0.155020,0.155380,0.154118,0.154251,0.154579,426489.08552448,65786.36793123656,74
1607335200,2020-12-07 10:00:00,ADA/USD,0.155089,0.155457,0.154610,0.155382,0.155195,92348.25276986,14349.256211886386,60
1607331600,2020-12-07 09:00:00,ADA/USD,0.156139,0.156212,0.155200,0.155534,0.155558,219258.16198736,34102.09896654206,41
1607328000,2020-12-07 08:00:00,ADA/USD,0.156901,0.156901,0.155756,0.156186,0.156347,507339.66109826,79239.35230829283,75
1607324400,2020-12-07 07:00:00,ADA/USD,0.157142,0.157496,0.156895,0.157263,0.157015,200228.15770798,31488.480765630055,61
1607320800,2020-12-07 06:00:00,ADA/USD,0.156787,0.157603,0.156787,0.157171,0.156960,204951.11086087,32212.3710451138,52
1607317200,2020-12-07 05:00:00,ADA/USD,0.157080,0.157080,0.156262,0.156686,0.156603,520889.07001522,81616.02482440475,68
1607313600,2020-12-07 04:00:00,ADA/USD,0.156846,0.157076,0.156346,0.157076,0.156895,66612.16144095,10463.171870498662,34
1607310000,2020-12-07 03:00:00,ADA/USD,0.156700,0.157004,0.156346,0.156675,0.156701,402310.20219905,63031.950929536164,64
1607306400,2020-12-07 02:00:00,ADA/USD,0.157079,0.157302,0.156439,0.156892,0.156968,211348.32985659,33158.86216786012,48
1607302800,2020-12-07 01:00:00,ADA/USD,0.157859,0.158300,0.156844,0.157206,0.157333,412192.14694499,64799.078652634096,105
1607299200,2020-12-07 00:00:00,ADA/USD,0.158762,0.159047,0.157423,0.158031,0.158562,179753.12255071,28406.56570981125,75
1607295600,2020-12-06 23:00:00,ADA/USD,0.158190,0.159999,0.158190,0.158762,0.159404,721819.64363082,114597.53026211623,159
1607292000,2020-12-06 22:00:00,ADA/USD,0.158753,0.159995,0.156908,0.158189,0.158310,508553.07075030,80447.50170891921,214
1607288400,2020-12-06 21:00:00,ADA/USD,0.157623,0.158783,0.157165,0.158783,0.157976,374939.74408942,59534.057385750384,99
