unix,date,symbol,open,high,low,close,vwap,Volume DOT,Volume USD,tradecount
1606269600,2020-11-25 02:00:00,DOT/USD,5.7412,5.7495,5.6202,5.6315,5.6785,79267.42712909,446394.5158774704,215
1606266000,2020-11-25 01:00:00,DOT/USD,5.7246,5.8434,5.7225,5.7363,5.7879,41406.61746336,237520.77975507197,219
1606262400,2020-11-25 00:00:00,DOT/USD,5.7612,5.7808,5.7000,5.7303,5.7055,137980.27911659,790668.3934217957,329
1606258800,2020-11-24 23:00:00,DOT/USD,5.7147,5.7730,5.7012,5.7390,5.7417,15602.26579671,89541.40340731869,87
1606255200,2020-11-24 22:00:00,DOT/USD,5.6930,5.7345,5.6930,5.7030,5.7238,12572.51426720,71701.0488658416,81
1606251600,2020-11-24 21:00:00,DOT/USD,5.8156,5.8407,5.6719,5.7092,5.7389,21902.53968536,125045.97957165731,150
1606248000,2020-11-24 20:00:00,DOT/USD,5.8280,5.8586,5.7448,5.8200,5.8044,24575.82194627,143031.28372729142,190
1606244400,2020-11-24 19:00:00,DOT/USD,5.8183,5.8715,5.8183,5.8387,5.8409,26683.57321998,155797.37895949723,178
1606240800,2020-11-24 18:00:00,DOT/USD,5.7941,5.8499,5.7639,5.8263,5.8158,81597.85918124,475413.6069476586,241
1606237200,2020-11-24 17:00:00,DOT/USD,5.7624,5.8050,5.7624,5.7760,5.7849,13058.61792616,75426.57714150015,115
1606233600,2020-11-24 16:00:00,DOT/USD,5.7810,5.8034,5.7126,5.7500,5.7654,36680.09336015,210910.5368208625,231
1606230000,2020-11-24 15:00:00,DOT/USD,5.7417,5.7736,5.7039,5.7654,5.7295,15117.67264052,87159.42984165401,124
1606226400,2020-11-24 14:00:00,DOT/USD,5.7952,5.8151,5.7124,5.7445,5.7771,21480.10603630,123392.46912552536,173
1606222800,2020-11-24 13:00:00,DOT/USD,5.6775,5.8297,5.6775,5.8257,5.7523,36303.44816602,211492.99798078273,222
1606219200,2020-11-24 12:00:00,DOT/USD,5.7218,5.7612,5.6075,5.6703,5.6686,31760.51319113,180091.63794766445,249
1606215600,2020-11-24 11:00:00,DOT/USD,5.7930,5.8191,5.7218,5.7428,5.7586,21294.15729192,122288.08649603817,155
1606212000,2020-11-24 10:00:00,DOT/USD,5.8651,5.8691,5.6554,5.8066,5.7518,61843.95341924,359103.099924159,480
1606208400,2020-11-24 09:00:00,DOT/USD,6.0268,6.0268,5.8101,5.8682,5.8871,76887.83535245,451193.19541524706,510
1606204800,2020-11-24 08:00:00,DOT/USD,5.9539,6.0860,5.9539,6.0390,6.0383,195430.06285340,1180202.1495716826,660
1606201200,2020-11-24 07:00:00,DOT/USD,5.8551,5.9900,5.8486,5.9534,5.9202,30722.32391813,182902.28321419517,236
1606197600,2020-11-24 06:00:00,DOT/USD,6.0747,6.0747,5.6687,5.8409,5.8235,121969.04399384,712408.9890636201,858
1606194000,2020-11-24 05:00:00,DOT/USD,5.9734,6.0837,5.9069,6.0686,6.0000,219018.82633037,1329137.6494684834,865
1606190400,2020-11-24 04:00:00,DOT/USD,5.8241,5.9966,5.8047,5.9766,5.9109,40229.40985135,240435.09091757843,308
1606186800,2020-11-24 03:00:00,DOT/USD,5.8000,5.8889,5.7930,5.8296,5.8496,93190.69244069,543264.4606522465,322
1606183200,2020-11-24 02:00:00,DOT/USD,5.9539,5.9800,5.8000,5.8000,5.9071,60427.56758183,350479.891974614,421
1606179600,2020-11-24 01:00:00,DOT/USD,5.9500,6.0000,5.9070,5.9539,5.9689,75315.65666499,448421.888217684,380
1606176000,2020-11-24 00:00:00,DOT/USD,5.9080,5.9500,5.7740,5.9500,5.8545,27580.11705393,164101.6964708835,217
1606172400,2020-11-23 23:00:00,DOT/USD,5.9412,5.9500,5.7911,5.9169,5.8335,120715.78872420,714263.250302219,421
1606168800,2020-11-23 22:00:00,DOT/USD,5.8366,5.9410,5.8130,5.9403,5.8742,28989.60780899,172206.96726774328,183
1606165200,2020-11-23 21:00:00,DOT/USD,5.8105,5.8812,5.7718,5.8200,5.8505,50025.35231187,291147.55045508343,307
1606161600,2020-11-23 20:00:00,DOT/USD,5.7823,5.8158,5.7428,5.8035,5.7912,12676.42026169,73567.60498871791,109
1606158000,2020-11-23 19:00:00,DOT/USD,5.7077,5.7707,5.7009,5.7707,5.7386,12234.38739807,70600.97935804255,95
1606154400,2020-11-23 18:00:00,DOT/USD,5.7012,5.7485,5.6850,5.7105,5.7035,35450.69859704,202441.2143383969,145
1606150800,2020-11-23 17:00:00,DOT/USD,5.7009,5.7545,5.6900,5.6976,5.7267,18103.23082081,103144.96792464706,182
1606147200,2020-11-23 16:00:00,DOT/USD,5.7319,5.8152,5.5987,5.7418,5.6862,77094.29221749,442660.00705438404,456
1606143600,2020-11-23 15:00:00,DOT/USD,5.8847,5.8847,5.6565,5.7383,5.7772,103400.36033518,593342.2877113634,800
1606140000,2020-11-23 14:00:00,DOT/USD,5.8088,5.9495,5.7725,5.8756,5.8636,165230.55853923,970828.6697530998,1112
1606136400,2020-11-23 13:00:00,DOT/USD,5.7182,5.8137,5.5947,5.8091,5.7234,82426.35292869,478822.9267980531,474
1606132800,2020-11-23 12:00:00,DOT/USD,5.6703,5.7164,5.6136,5.7164,5.6783,22181.03784385,126795.68473058415,145
1606129200,2020-11-23 11:00:00,DOT/USD,5.7156,5.7398,5.6500,5.6506,5.6940,28398.33432409,160467.62793170294,144
1606125600,2020-11-23 10:00:00,DOT/USD,5.6819,5.7707,5.6689,5.7077,5.7266,18169.48261544,103705.95592414688,132
1606122000,2020-11-23 09:00:00,DOT/USD,5.6594,5.7300,5.6594,5.6847,5.7058,9176.84833451,52167.629727189,69
1606118400,2020-11-23 08:00:00,DOT/USD,5.7189,5.7413,5.6616,5.6703,5.7152,21404.91285330,121372.27735206699,146
1606114800,2020-11-23 07:00:00,DOT/USD,5.7401,5.7412,5.6802,5.6959,5.7041,6215.00269051,35400.03382487591,75
1606111200,2020-11-23 06:00:00,DOT/USD,5.6700,5.7401,5.6181,5.7401,5.6605,13620.75408750,78184.49053765874,127
1606107600,2020-11-23 05:00:00,DOT/USD,5.5879,5.7612,5.5879,5.6849,5.6821,38439.38452423,218524.05708179512,239
1606104000,2020-11-23 04:00:00,DOT/USD,5.5543,5.6337,5.5543,5.5883,5.5885,15397.51600170,86045.93867230011,100
1606100400,2020-11-23 03:00:00,DOT/USD,5.4476,5.5509,5.4404,5.5363,5.4940,16209.78283892,89742.2207311128,143
1606096800,2020-11-23 02:00:00,DOT/USD,5.5441,5.5675,5.4559,5.4900,5.5106,14602.73599461,80169.0206104089,103
1606093200,2020-11-23 01:00:00,DOT/USD,5.4500,5.5397,5.4312,5.5397,5.5059,8894.88391764,49274.9884385503,86
1606089600,2020-11-23 00:00:00,DOT/USD,5.5482,5.5955,5.4283,5.4500,5.4943,36499.09917246,198920.09048990702,205
1606086000,2020-11-22 23:00:00,DOT/USD,5.6342,5.6342,5.4761,5.5199,5.5662,50697.13896361,279843.1373652308,360
1606082400,2020-11-22 22:00:00,DOT/USD,5.6485,5.7612,5.6269,5.6416,5.7078,34596.17188327,195177.76329665605,321
1606078800,2020-11-22 21:00:00,DOT/USD,5.5893,5.6815,5.5879,5.6618,5.6443,9712.22234756,54988.66048741521,123
1606075200,2020-11-22 20:00:00,DOT/USD,5.6600,5.6653,5.5547,5.5997,5.6010,20025.39700993,112136.21563650502,155
1606071600,2020-11-22 19:00:00,DOT/USD,5.6489,5.6966,5.6045,5.6700,5.6577,24014.19938941,136160.51053795472,133
1606068000,2020-11-22 18:00:00,DOT/USD,5.5746,5.7000,5.5746,5.6120,5.6587,50418.63114900,282949.358008188,205
1606064400,2020-11-22 17:00:00,DOT/USD,5.5859,5.5991,5.5300,5.5716,5.5684,6861.05744735,38227.06767365526,85
1606060800,2020-11-22 16:00:00,DOT/USD,5.4368,5.5800,5.4001,5.5800,5.5053,32546.60400524,181610.0503492392,153
1606057200,2020-11-22 15:00:00,DOT/USD,5.4004,5.4524,5.3877,5.4457,5.4333,15441.38517162,84089.15122909105,51
1606053600,2020-11-22 14:00:00,DOT/USD,5.4346,5.4644,5.3960,5.3960,5.4217,3022.43990026,16309.085701802958,35
1606050000,2020-11-22 13:00:00,DOT/USD,5.4005,5.4753,5.3714,5.4400,5.4497,25335.83395258,137826.93670203522,128
1606046400,2020-11-22 12:00:00,DOT/USD,5.2887,5.4316,5.2887,5.4100,5.3912,31771.96425974,171886.32664519342,178
1606042800,2020-11-22 11:00:00,DOT/USD,5.4995,5.5072,5.1859,5.3094,5.2916,32297.48730447,171480.27909435303,382
1606039200,2020-11-22 10:00:00,DOT/USD,5.5758,5.5759,5.4471,5.4934,5.5172,17025.17223829,93526.0811738223,136
1606035600,2020-11-22 09:00:00,DOT/USD,5.4190,5.6033,5.4096,5.5832,5.5614,11628.56995303,64924.6317617571,120
1606032000,2020-11-22 08:00:00,DOT/USD,5.5020,5.5058,5.4359,5.4411,5.4755,7062.96496437,38430.29866763361,47
1606028400,2020-11-22 07:00:00,DOT/USD,5.4359,5.5363,5.3600,5.5363,5.4161,9116.99944471,50474.44402574797,110
1606024800,2020-11-22 06:00:00,DOT/USD,5.4733,5.4819,5.3900,5.4692,5.4332,24530.23147533,134160.74198487485,90
1606021200,2020-11-22 05:00:00,DOT/USD,5.5368,5.5368,5.4220,5.4327,5.4626,23045.10615893,125197.14822961901,95
1606017600,2020-11-22 04:00:00,DOT/USD,5.5480,5.5746,5.4898,5.5495,5.5270,19448.02604071,107926.82051292014,75
1606014000,2020-11-22 03:00:00,DOT/USD,5.5591,5.5810,5.4840,5.5661,5.5380,14711.51737250,81885.77684707225,83
1606010400,2020-11-22 02:00:00,DOT/USD,5.5072,5.5758,5.5072,5.5660,5.5515,19135.96548936,106510.78391377776,104
1606006800,2020-11-22 01:00:00,DOT/USD,5.5500,5.6345,5.3720,5.4934,5.4999,88902.96562622,488379.55137107696,577
1606003200,2020-11-22 00:00:00,DOT/USD,5.7926,5.8434,5.4700,5.5524,5.6388,119610.30006850,664124.2301003394,602
1605999600,2020-11-21 23:00:00,DOT/USD,5.7404,5.8000,5.6961,5.7857,5.7562,34317.43532603,198550.38556581177,174
1605996000,2020-11-21 22:00:00,DOT/USD,5.7259,5.7540,5.6390,5.7499,5.6928,24835.96969747,142804.34216348274,182
1605992400,2020-11-21 21:00:00,DOT/USD,5.7158,5.7855,5.6815,5.7394,5.7286,23875.10495186,137028.77736070528,139
1605988800,2020-11-21 20:00:00,DOT/USD,5.6648,5.7165,5.6097,5.7165,5.6481,28832.92493712,164823.41540304647,218
1605985200,2020-11-21 19:00:00,DOT/USD,5.6939,5.7141,5.6350,5.6850,5.6731,17637.87865988,100271.34018141779,171
1605981600,2020-11-21 18:00:00,DOT/USD,5.6785,5.7111,5.5911,5.6837,5.6609,16394.56916027,93181.8127362266,190
1605978000,2020-11-21 17:00:00,DOT/USD,5.6686,5.7061,5.5568,5.6778,5.6300,31137.93924140,176794.99142482094,275
1605974400,2020-11-21 16:00:00,DOT/USD,5.5923,5.8800,5.5923,5.6792,5.6682,128492.95895509,729737.212497747,474
1605970800,2020-11-21 15:00:00,DOT/USD,5.5500,5.6000,5.4858,5.5787,5.5577,53001.96045114,295682.03676877473,342
1605967200,2020-11-21 14:00:00,DOT/USD,5.3932,5.5500,5.3770,5.5499,5.4609,75884.15909723,421149.4945737168,508
1605963600,2020-11-21 13:00:00,DOT/USD,5.3108,5.4039,5.2991,5.3903,5.3582,11374.23639158,61310.54642153367,121
1605960000,2020-11-21 12:00:00,DOT/USD,5.2230,5.3187,5.1740,5.3077,5.2512,23005.98147543,122108.8478771398,95
1605956400,2020-11-21 11:00:00,DOT/USD,5.2991,5.3249,5.1727,5.2291,5.2375,15273.16027134,79864.882374864,130
1605952800,2020-11-21 10:00:00,DOT/USD,5.2612,5.3536,5.2600,5.2872,5.3280,12996.49939966,68715.09162588236,106
1605949200,2020-11-21 09:00:00,DOT/USD,5.4500,5.4530,5.2698,5.2698,5.3654,42303.58102962,222931.41130989147,269
1605945600,2020-11-21 08:00:00,DOT/USD,5.3536,5.4489,5.3536,5.4488,5.4116,32817.68932957,178817.02561896102,176
1605942000,2020-11-21 07:00:00,DOT/USD,5.2857,5.3600,5.2815,5.3417,5.3160,25138.01790407,134279.75023817073,112
1605938400,2020-11-21 06:00:00,DOT/USD,5.2319,5.2916,5.2319,5.2901,5.2665,12008.90215933,63528.293313071634,84
1605934800,2020-11-21 05:00:00,DOT/USD,5.2031,5.2514,5.2031,5.2296,5.2413,14966.78964978,78270.32315248948,91
1605931200,2020-11-21 04:00:00,DOT/USD,5.1911,5.2292,5.1400,5.2039,5.1781,11917.30199248,62016.44783866667,105
1605927600,2020-11-21 03:00:00,DOT/USD,5.1883,5.2458,5.1781,5.1901,5.2145,11361.76641984,58968.70389561159,108
1605924000,2020-11-21 02:00:00,DOT/USD,5.3010,5.3400,5.1400,5.1805,5.2748,37195.64328268,192692.03002592377,288
1605920400,2020-11-21 01:00:00,DOT/USD,5.3701,5.3967,5.2975,5.3028,5.3609,37046.10266661,196448.07322049953,199
1605916800,2020-11-21 00:00:00,DOT/USD,5.2350,5.3900,5.2247,5.3834,5.3293,16599.24270717,89360.36318977897,134
1605913200,2020-11-20 23:00:00,DOT/USD,5.2617,5.2617,5.2091,5.2387,5.2329,38172.05793472,199971.95990261764,127
1605909600,2020-11-20 22:00:00,DOT/USD,5.3065,5.3065,5.2000,5.2446,5.2487,49093.63452083,257476.475607945,279
1605906000,2020-11-20 21:00:00,DOT/USD,5.3291,5.3324,5.2836,5.3142,5.3153,28902.77872708,153595.14671144853,126
1605902400,2020-11-20 20:00:00,DOT/USD,5.3198,5.3538,5.3117,5.3447,5.3360,40644.97071414,217235.17497586404,139
1605898800,2020-11-20 19:00:00,DOT/USD,5.3094,5.3415,5.2875,5.3005,5.3216,35576.69098460,188574.2505638723,115
1605895200,2020-11-20 18:00:00,DOT/USD,5.3734,5.4131,5.2772,5.3109,5.3253,108389.61238138,575646.392396271,403
1605891600,2020-11-20 17:00:00,DOT/USD,5.4154,5.4576,5.3218,5.3600,5.3657,37752.40742194,202352.9037815984,202
1605888000,2020-11-20 16:00:00,DOT/USD,5.3335,5.4220,5.3335,5.4156,5.3902,36450.20233523,197399.7157666716,233
1605884400,2020-11-20 15:00:00,DOT/USD,5.2911,5.3513,5.2424,5.3322,5.2967,64994.54927238,346563.93563018466,314
1605880800,2020-11-20 14:00:00,DOT/USD,5.3469,5.3558,5.2675,5.2947,5.3267,53690.39424246,284274.530395553,238
1605877200,2020-11-20 13:00:00,DOT/USD,5.3403,5.3678,5.3000,5.3455,5.3332,26409.76767722,141173.4131185795,204
1605873600,2020-11-20 12:00:00,DOT/USD,5.4188,5.4761,5.3020,5.3390,5.3675,125992.26807671,672672.7192615548,480
1605870000,2020-11-20 11:00:00,DOT/USD,5.3549,5.4357,5.3230,5.4188,5.3935,42293.05077345,229177.58353117085,239
1605866400,2020-11-20 10:00:00,DOT/USD,5.2613,5.3827,5.2496,5.3500,5.3034,82288.54456855,440243.71344174247,338
1605862800,2020-11-20 09:00:00,DOT/USD,5.3253,5.3499,5.2111,5.2610,5.2701,28512.01245053,150001.69750223833,229
1605859200,2020-11-20 08:00:00,DOT/USD,5.2216,5.3233,5.2128,5.3233,5.2689,35709.11546439,190090.33435158728,202
1605855600,2020-11-20 07:00:00,DOT/USD,5.2799,5.3231,5.1913,5.2270,5.2239,48695.63156268,254532.06617812836,267
1605852000,2020-11-20 06:00:00,DOT/USD,5.2051,5.2822,5.1861,5.2792,5.2269,21904.62276259,115638.88448826513,154
1605848400,2020-11-20 05:00:00,DOT/USD,5.1966,5.2505,5.1735,5.2074,5.2022,54537.46941699,283998.41824203375,172
1605844800,2020-11-20 04:00:00,DOT/USD,5.1919,5.2926,5.1631,5.1800,5.2414,62921.17264994,325931.6743266892,344
1605841200,2020-11-20 03:00:00,DOT/USD,5.1825,5.2625,5.1428,5.1920,5.2043,60056.70834874,311814.4297466581,355
1605837600,2020-11-20 02:00:00,DOT/USD,4.9379,5.2237,4.9379,5.1825,5.1337,231997.40905404,1202326.5724225624,1075
1605834000,2020-11-20 01:00:00,DOT/USD,4.7770,4.9346,4.7770,4.9346,4.8557,36860.02436385,181889.47622585422,246
1605830400,2020-11-20 00:00:00,DOT/USD,4.7660,4.7783,4.7518,4.7518,4.7697,3620.77479818,17205.197685991723,35
1605826800,2020-11-19 23:00:00,DOT/USD,4.7117,4.7633,4.6943,4.7580,4.7254,34912.57414038,166114.02775992802,164
1605823200,2020-11-19 22:00:00,DOT/USD,4.7192,4.7462,4.7069,4.7211,4.7198,7303.91511383,34482.513643902814,52
1605819600,2020-11-19 21:00:00,DOT/USD,4.7559,4.7872,4.7017,4.7191,4.7630,23700.90592950,111846.94517190346,115
1605816000,2020-11-19 20:00:00,DOT/USD,4.7418,4.7739,4.7418,4.7521,4.7542,6394.02729087,30385.05708894333,58
1605812400,2020-11-19 19:00:00,DOT/USD,4.7671,4.7768,4.7307,4.7450,4.7515,11741.08493581,55711.44802041845,107
1605808800,2020-11-19 18:00:00,DOT/USD,4.8500,4.8500,4.7584,4.7661,4.8060,26940.45528852,128400.90395061516,154
1605805200,2020-11-19 17:00:00,DOT/USD,4.7371,4.8500,4.7317,4.8480,4.7936,21611.50699641,104772.58591859568,252
1605801600,2020-11-19 16:00:00,DOT/USD,4.7265,4.7515,4.6887,4.7340,4.7343,10080.98902152,47723.40202787568,104
1605798000,2020-11-19 15:00:00,DOT/USD,4.7317,4.7381,4.6860,4.7203,4.7133,21661.24212799,102247.5612167512,99
1605794400,2020-11-19 14:00:00,DOT/USD,4.7599,4.7668,4.7001,4.7523,4.7470,23960.22911085,113866.19680349245,117
1605790800,2020-11-19 13:00:00,DOT/USD,4.7262,4.7642,4.7202,4.7600,4.7404,30710.07567331,146179.9602049556,102
1605787200,2020-11-19 12:00:00,DOT/USD,4.6938,4.7392,4.6755,4.7234,4.7225,15010.04537715,70898.4483344303,70
1605783600,2020-11-19 11:00:00,DOT/USD,4.6224,4.6836,4.6144,4.6833,4.6629,3021.38411719,14150.048236035926,27
1605780000,2020-11-19 10:00:00,DOT/USD,4.5683,4.6207,4.5679,4.6139,4.5995,4237.64550466,19552.072593950776,35
1605776400,2020-11-19 09:00:00,DOT/USD,4.6163,4.6326,4.5489,4.5489,4.5987,19257.98122085,87602.63077552457,91
1605772800,2020-11-19 08:00:00,DOT/USD,4.6790,4.6903,4.5939,4.6196,4.6362,10484.29723206,48433.25949322438,84
1605769200,2020-11-19 07:00:00,DOT/USD,4.6857,4.7061,4.6834,4.6834,4.6898,3363.86801695,15754.339470583629,15
1605765600,2020-11-19 06:00:00,DOT/USD,4.7089,4.7107,4.6856,4.6925,4.6920,3840.19093129,18020.095945078327,24
1605762000,2020-11-19 05:00:00,DOT/USD,4.6997,4.7127,4.6823,4.7127,4.6925,1564.13706788,7371.308759798076,24
1605758400,2020-11-19 04:00:00,DOT/USD,4.7068,4.7071,4.6899,4.6993,4.6961,16559.72047087,77819.0944087594,63
1605754800,2020-11-19 03:00:00,DOT/USD,4.7504,4.7504,4.7053,4.7194,4.7202,5124.57882275,24184.93729608635,42
1605751200,2020-11-19 02:00:00,DOT/USD,4.7402,4.7506,4.7330,4.7403,4.7389,2539.37054321,12037.378185978365,27
1605747600,2020-11-19 01:00:00,DOT/USD,4.6900,4.7500,4.6900,4.7421,4.7291,6452.15484054,30596.76346932473,63
1605744000,2020-11-19 00:00:00,DOT/USD,4.7000,4.7081,4.6500,4.6877,4.6550,51989.90525816,243713.07887867664,142
1605740400,2020-11-18 23:00:00,DOT/USD,4.6685,4.6957,4.6542,4.6896,4.6755,8138.33310101,38165.5269104965,50
1605736800,2020-11-18 22:00:00,DOT/USD,4.6369,4.6901,4.6150,4.6799,4.6597,14179.37017504,66358.03448216969,65
1605733200,2020-11-18 21:00:00,DOT/USD,4.6091,4.6426,4.5976,4.6426,4.6103,1196.35694289,5554.206743061114,29
1605729600,2020-11-18 20:00:00,DOT/USD,4.5936,4.6135,4.5910,4.6102,4.6006,2544.74360396,11731.776962976393,33
1605726000,2020-11-18 19:00:00,DOT/USD,4.6065,4.6269,4.5868,4.5895,4.5955,6499.34649976,29828.750760648523,38
1605722400,2020-11-18 18:00:00,DOT/USD,4.6140,4.6152,4.5900,4.5965,4.5947,7494.41100625,34448.06019022813,31
1605718800,2020-11-18 17:00:00,DOT/USD,4.5720,4.6254,4.5701,4.6151,4.5985,7304.97737158,33713.201067578855,51
1605715200,2020-11-18 16:00:00,DOT/USD,4.6060,4.6271,4.5650,4.5772,4.6025,28598.75486460,130902.22076624713,106
1605711600,2020-11-18 15:00:00,DOT/USD,4.6000,4.6204,4.5222,4.6054,4.5772,37293.07671626,171749.53550906383,214
1605708000,2020-11-18 14:00:00,DOT/USD,4.6636,4.6882,4.5957,4.6000,4.6347,20857.06441003,95942.496286138,106
1605704400,2020-11-18 13:00:00,DOT/USD,4.6737,4.7058,4.6375,4.6714,4.6643,14125.24085939,65984.65015055444,121
1605700800,2020-11-18 12:00:00,DOT/USD,4.7003,4.7191,4.6679,4.6827,4.6970,9826.83310582,46016.11138462331,63
1605697200,2020-11-18 11:00:00,DOT/USD,4.7281,4.7288,4.6859,4.7075,4.6971,9085.69550031,42770.911567709314,53
1605693600,2020-11-18 10:00:00,DOT/USD,4.6875,4.7339,4.6787,4.7316,4.7125,14806.86309994,70060.1534436761,64
1605690000,2020-11-18 09:00:00,DOT/USD,4.7032,4.7205,4.6832,4.6937,4.6963,25444.38017980,119428.28724992725,152
1605686400,2020-11-18 08:00:00,DOT/USD,4.7625,4.7734,4.6947,4.7000,4.7338,35824.53993806,168375.337708882,129
1605682800,2020-11-18 07:00:00,DOT/USD,4.6889,4.7691,4.6700,4.7582,4.7108,10202.65596298,48546.277603051436,73
1605679200,2020-11-18 06:00:00,DOT/USD,4.6275,4.7182,4.6000,4.6858,4.6631,42416.18322259,198753.75134441225,296
1605675600,2020-11-18 05:00:00,DOT/USD,4.8727,4.9220,4.5220,4.6337,4.7454,87287.96323807,404466.235256245,559
1605672000,2020-11-18 04:00:00,DOT/USD,4.8697,4.9473,4.8331,4.8718,4.9074,37057.51449481,180536.79911581537,171
1605668400,2020-11-18 03:00:00,DOT/USD,4.8139,4.8770,4.7864,4.8587,4.8416,13061.64894904,63462.633748700646,82
1605664800,2020-11-18 02:00:00,DOT/USD,4.8340,4.8382,4.7990,4.8102,4.8224,4992.63962298,24015.595114458396,55
1605661200,2020-11-18 01:00:00,DOT/USD,4.8851,4.8880,4.8274,4.8402,4.8428,10087.44095046,48825.2316884165,57
1605657600,2020-11-18 00:00:00,DOT/USD,4.8646,4.9283,4.8263,4.8818,4.8780,39419.35268225,192437.39592420805,272
1605654000,2020-11-17 23:00:00,DOT/USD,4.7861,4.8547,4.7861,4.8547,4.8280,30636.99022199,148733.39643069485,126
1605650400,2020-11-17 22:00:00,DOT/USD,4.7362,4.7845,4.7284,4.7845,4.7567,10094.19272118,48295.66507448571,65
1605646800,2020-11-17 21:00:00,DOT/USD,4.7893,4.7908,4.7265,4.7265,4.7624,24402.82243328,115339.9402308979,123
1605643200,2020-11-17 20:00:00,DOT/USD,4.8099,4.8242,4.7692,4.7893,4.8092,31058.86285591,148750.21187580976,106
1605639600,2020-11-17 19:00:00,DOT/USD,4.8050,4.8358,4.8000,4.8033,4.8137,42919.85057254,206156.9182550814,138
1605636000,2020-11-17 18:00:00,DOT/USD,4.8414,4.8479,4.7889,4.8051,4.8229,12533.66953683,60225.53549142184,88
1605632400,2020-11-17 17:00:00,DOT/USD,4.8546,4.8878,4.8165,4.8400,4.8520,35263.32455887,170674.4908649308,299
1605628800,2020-11-17 16:00:00,DOT/USD,4.8359,4.9350,4.8116,4.8576,4.8727,90908.31101188,441596.21157130826,497
1605625200,2020-11-17 15:00:00,DOT/USD,4.8317,4.8488,4.7200,4.8348,4.7991,69389.52738511,335484.4870015299,258
1605621600,2020-11-17 14:00:00,DOT/USD,4.8000,4.8584,4.7871,4.8251,4.8289,83219.68944509,401543.32354150375,312
1605618000,2020-11-17 13:00:00,DOT/USD,4.8625,4.8670,4.7854,4.8100,4.8288,35961.16789708,172973.21758495478,205
1605614400,2020-11-17 12:00:00,DOT/USD,4.7905,4.9180,4.7332,4.8634,4.7992,97337.65683005,473391.9602272652,626
1605610800,2020-11-17 11:00:00,DOT/USD,4.8135,4.8135,4.7756,4.7939,4.8019,45724.12481539,219196.8819524981,218
1605607200,2020-11-17 10:00:00,DOT/USD,4.7500,4.8135,4.7484,4.8135,4.8028,67577.65470089,325285.04090273404,294
1605603600,2020-11-17 09:00:00,DOT/USD,4.7932,4.8513,4.7201,4.7461,4.8150,29426.01879823,139658.82781827942,234
1605600000,2020-11-17 08:00:00,DOT/USD,4.7822,4.8095,4.7554,4.7934,4.7845,7336.45614488,35166.56888486779,130
1605596400,2020-11-17 07:00:00,DOT/USD,4.8544,4.8600,4.7696,4.7881,4.8314,64178.68827596,307293.9773341241,496
1605592800,2020-11-17 06:00:00,DOT/USD,4.7698,4.9060,4.7555,4.8504,4.8632,155625.42940439,754845.5827830532,677
1605589200,2020-11-17 05:00:00,DOT/USD,4.6732,4.7830,4.6597,4.7553,4.7148,39114.88066044,186002.99200459034,266
1605585600,2020-11-17 04:00:00,DOT/USD,4.5978,4.6882,4.5978,4.6761,4.6576,11138.34813873,52084.02973151535,107
1605582000,2020-11-17 03:00:00,DOT/USD,4.6000,4.6184,4.5719,4.6039,4.6003,9617.83217235,44279.537538282166,54
1605578400,2020-11-17 02:00:00,DOT/USD,4.6076,4.6283,4.5783,4.5847,4.6102,7534.84910091,34545.022672942076,43
1605574800,2020-11-17 01:00:00,DOT/USD,4.5885,4.6605,4.5766,4.6191,4.6377,11997.90325542,55419.514927110526,127
1605571200,2020-11-17 00:00:00,DOT/USD,4.5009,4.5948,4.4948,4.5948,4.5530,10719.78302429,49255.259040007695,159
1605567600,2020-11-16 23:00:00,DOT/USD,4.5091,4.5326,4.4772,4.4882,4.5076,12436.01938726,55815.34221390033,63
1605564000,2020-11-16 22:00:00,DOT/USD,4.4641,4.5104,4.4641,4.5104,4.4991,7897.25077664,35619.759902957056,48
1605560400,2020-11-16 21:00:00,DOT/USD,4.4629,4.4735,4.4460,4.4539,4.4622,12511.41510748,55724.591747205166,83
1605556800,2020-11-16 20:00:00,DOT/USD,4.5084,4.5125,4.4581,4.4616,4.4834,43118.51951628,192377.58667383486,194
1605553200,2020-11-16 19:00:00,DOT/USD,4.5263,4.5339,4.4963,4.5055,4.5075,14778.28080569,66583.54417003629,89
1605549600,2020-11-16 18:00:00,DOT/USD,4.5216,4.5420,4.5109,4.5282,4.5289,7056.08913753,31951.382832563344,51
1605546000,2020-11-16 17:00:00,DOT/USD,4.5504,4.5673,4.5015,4.5188,4.5280,48877.03433813,220865.54276714183,196
1605542400,2020-11-16 16:00:00,DOT/USD,4.5328,4.5900,4.5050,4.5415,4.5366,80053.90506740,363564.8098635971,384
1605538800,2020-11-16 15:00:00,DOT/USD,4.5175,4.5454,4.4971,4.5200,4.5113,59877.35050429,270645.6242793908,223
1605535200,2020-11-16 14:00:00,DOT/USD,4.4537,4.5163,4.4537,4.5163,4.4973,26604.08808984,120152.04304014439,116
1605531600,2020-11-16 13:00:00,DOT/USD,4.4139,4.4501,4.4139,4.4377,4.4416,16733.97684601,74260.36904953858,60
1605528000,2020-11-16 12:00:00,DOT/USD,4.3950,4.4125,4.3950,4.4053,4.4036,2191.65317607,9654.889736541172,28
1605524400,2020-11-16 11:00:00,DOT/USD,4.4355,4.4386,4.3950,4.3950,4.4237,17353.84073695,76270.13003889524,54
